number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
29,0.3775324821472168,2025-10-12 10:33:38.188627,2025-10-12 10:33:39.927341,0 days 00:00:01.738714,16,0.42984524717441175,160,3,0.00022825917384877668,45,28,PRUNED
30,1.1591134071350098,2025-10-12 10:33:39.928115,2025-10-12 10:33:41.519122,0 days 00:00:01.591007,128,0.46853665759490476,128,3,0.0004916304589462866,30,21,PRUNED
31,0.3216458261013031,2025-10-12 10:33:41.519917,2025-10-12 10:33:43.109012,0 days 00:00:01.589095,64,0.4935355780811448,96,3,0.000749280107344381,30,28,PRUNED
32,0.8891956806182861,2025-10-12 10:33:43.109750,2025-10-12 10:33:44.784118,0 days 00:00:01.674368,16,0.46860845962015113,128,2,0.0004722877410464293,30,28,PRUNED
33,0.35183432698249817,2025-10-12 10:33:44.785237,2025-10-12 10:33:46.664026,0 days 00:00:01.878789,32,0.401043534978872,128,3,0.0011535667539469135,30,28,PRUNED
34,0.8052884080156019,2025-10-12 10:33:46.665105,2025-10-12 10:33:58.870320,0 days 00:00:12.205215,16,0.30632590826265826,96,3,0.0004488045949011685,30,5,PRUNED
35,0.3243573158979416,2025-10-12 10:33:58.871172,2025-10-12 10:34:02.461768,0 days 00:00:03.590596,16,0.36695022146099826,128,3,0.0009907595795311727,45,28,COMPLETE
36,0.3163781762123108,2025-10-12 10:34:02.462624,2025-10-12 10:34:04.237066,0 days 00:00:01.774442,48,0.36164872664355185,128,3,0.00043657328082049413,90,28,PRUNED
37,0.836693237737282,2025-10-12 10:34:04.237870,2025-10-12 10:34:09.931929,0 days 00:00:05.694059,96,0.49981345250953213,192,3,0.0004931547742899363,30,5,PRUNED
38,0.857197478276531,2025-10-12 10:34:09.932812,2025-10-12 10:34:20.290820,0 days 00:00:10.358008,16,0.42818224782305014,128,3,0.0008495731086702813,30,5,PRUNED
39,0.3349575450023015,2025-10-12 10:34:20.291776,2025-10-12 10:34:23.282767,0 days 00:00:02.990991,16,0.4913842220836625,128,3,0.0013647542849421126,75,28,COMPLETE
40,0.1857374757528305,2025-10-12 10:34:23.283733,2025-10-12 10:34:25.124470,0 days 00:00:01.840737,16,0.4587833356192053,192,3,0.00039728692685330884,30,28,PRUNED
41,0.3045758306980133,2025-10-12 10:34:25.125317,2025-10-12 10:34:28.173277,0 days 00:00:03.047960,96,0.13532273120537366,96,3,0.004996721170969592,45,28,COMPLETE
42,0.6859287619590759,2025-10-12 10:34:28.174167,2025-10-12 10:34:30.210055,0 days 00:00:02.035888,32,0.05252959268353179,96,3,0.0027403663496447547,45,7,PRUNED
43,0.2474132925271988,2025-10-12 10:34:30.210800,2025-10-12 10:34:32.097986,0 days 00:00:01.887186,48,0.09089816142777994,96,3,0.003843399954496042,90,21,PRUNED
44,0.35975170135498047,2025-10-12 10:34:32.099232,2025-10-12 10:34:34.191683,0 days 00:00:02.092451,96,0.12981194840764504,128,2,0.004605436894296766,30,28,COMPLETE
45,0.2966282044847806,2025-10-12 10:34:34.192466,2025-10-12 10:34:36.622720,0 days 00:00:02.430254,96,0.053802031277149165,96,3,0.003035672314697257,45,28,COMPLETE
46,0.258426954348882,2025-10-12 10:34:36.623636,2025-10-12 10:34:39.188620,0 days 00:00:02.564984,96,0.01263138116275346,96,3,0.003481473329442231,45,28,COMPLETE
47,0.558388888835907,2025-10-12 10:34:39.191458,2025-10-12 10:34:41.501633,0 days 00:00:02.310175,96,0.0011362625241384885,96,3,0.0036869165014315522,60,14,PRUNED
48,0.3187727630138397,2025-10-12 10:34:41.502507,2025-10-12 10:34:43.383606,0 days 00:00:01.881099,128,0.08921374528237941,192,3,0.003307489782832728,45,21,PRUNED
49,0.23312381406625113,2025-10-12 10:34:43.384408,2025-10-12 10:34:46.516274,0 days 00:00:03.131866,16,0.05671002616943245,128,3,0.0033129452106883273,60,28,COMPLETE
50,0.3157982627550761,2025-10-12 10:34:46.517102,2025-10-12 10:34:49.017868,0 days 00:00:02.500766,128,0.20385760466964242,128,3,0.004807636558471998,60,28,COMPLETE
51,0.6637161241637336,2025-10-12 10:34:49.018698,2025-10-12 10:34:51.206718,0 days 00:00:02.188020,16,0.0618730703901459,128,3,0.003354388028621186,60,10,PRUNED
52,0.3150179659326871,2025-10-12 10:34:51.207642,2025-10-12 10:34:54.795252,0 days 00:00:03.587610,16,0.011177260134294709,64,3,0.004127003152769451,60,28,COMPLETE
53,0.29155704379081726,2025-10-12 10:34:54.796267,2025-10-12 10:34:56.647429,0 days 00:00:01.851162,48,0.010786502870179281,96,3,0.0008318955742416666,45,28,PRUNED
54,0.2668287505706151,2025-10-12 10:34:56.648276,2025-10-12 10:34:59.695178,0 days 00:00:03.046902,16,0.04762873303646922,128,3,0.001251379887012315,60,28,COMPLETE
55,0.4883207678794861,2025-10-12 10:34:59.696064,2025-10-12 10:35:01.602881,0 days 00:00:01.906817,16,0.0034434781252386873,128,3,0.0003902529571355858,60,28,PRUNED
56,0.3071189572413762,2025-10-12 10:35:01.603784,2025-10-12 10:35:04.705935,0 days 00:00:03.102151,16,0.129075982126861,96,3,0.0011405250928200683,60,28,COMPLETE
57,0.8470970392227173,2025-10-12 10:35:04.706774,2025-10-12 10:35:06.796624,0 days 00:00:02.089850,64,0.10693515799267411,128,2,0.0012344700636591746,90,28,PRUNED
58,0.27958885828653973,2025-10-12 10:35:06.798675,2025-10-12 10:35:09.911963,0 days 00:00:03.113288,48,0.04951176996552004,128,3,0.0028850052282094495,60,28,COMPLETE
59,0.20310863852500916,2025-10-12 10:35:09.912899,2025-10-12 10:35:11.620936,0 days 00:00:01.708037,48,0.005957753752962244,128,2,0.0020314450402025984,60,28,PRUNED
60,0.7857250571250916,2025-10-12 10:35:11.621850,2025-10-12 10:35:13.410109,0 days 00:00:01.788259,48,0.021430696752079707,128,3,0.004955255822376211,30,10,PRUNED
61,0.2883172333240509,2025-10-12 10:35:13.410957,2025-10-12 10:35:15.833499,0 days 00:00:02.422542,64,0.018161221186009987,128,3,0.002837000133387629,60,28,COMPLETE
62,0.2958276569843292,2025-10-12 10:35:15.834438,2025-10-12 10:35:17.585003,0 days 00:00:01.750565,16,0.09408081487765257,160,2,0.002912734487304145,45,28,PRUNED
63,0.2103354036808014,2025-10-12 10:35:17.585798,2025-10-12 10:35:19.527924,0 days 00:00:01.942126,48,0.03660909785888295,192,3,0.0020607831649298567,60,28,PRUNED
64,0.8193736027196511,2025-10-12 10:35:19.528816,2025-10-12 10:35:27.500557,0 days 00:00:07.971741,48,0.1178383868198136,128,3,0.0011674262888959062,60,5,PRUNED
65,0.6376519755080894,2025-10-12 10:35:27.501404,2025-10-12 10:35:29.747147,0 days 00:00:02.245743,16,0.042339842642732536,160,3,0.002607641733325898,75,7,PRUNED
66,0.2699556070215562,2025-10-12 10:35:29.747948,2025-10-12 10:35:31.853522,0 days 00:00:02.105574,16,0.11276903100403043,128,3,0.001995628373445096,75,21,PRUNED
67,0.27500447630882263,2025-10-12 10:35:31.854287,2025-10-12 10:35:35.417020,0 days 00:00:03.562733,16,0.043573306281066475,192,3,0.0017985441582105861,30,28,COMPLETE
68,0.28602448602517444,2025-10-12 10:35:35.418208,2025-10-12 10:35:38.065818,0 days 00:00:02.647610,32,0.04068663844079872,192,3,0.001596641485765043,30,28,COMPLETE
69,0.3367891311645508,2025-10-12 10:35:38.066726,2025-10-12 10:35:39.792025,0 days 00:00:01.725299,16,0.04144244581530729,192,2,0.0021271708774929675,30,28,PRUNED
70,0.7733100953790331,2025-10-12 10:35:39.792871,2025-10-12 10:35:48.150587,0 days 00:00:08.357716,48,0.17830221982440453,96,3,0.003194332098382454,45,5,PRUNED
71,1.3867379426956177,2025-10-12 10:35:48.151428,2025-10-12 10:35:49.953025,0 days 00:00:01.801597,128,0.3662055453786316,64,3,0.000458356509747535,30,28,PRUNED
72,0.20790278911590576,2025-10-12 10:35:49.953796,2025-10-12 10:35:51.852759,0 days 00:00:01.898963,16,0.03656291391693553,192,3,0.0006918405687845191,45,28,PRUNED
73,0.6243806285293478,2025-10-12 10:35:51.853802,2025-10-12 10:35:53.691768,0 days 00:00:01.837966,16,0.032740502910688404,192,3,0.004752753534004766,30,14,PRUNED
