number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
34,0.02370782693227132,2025-10-12 09:13:08.176304,2025-10-12 09:13:10.766738,0 days 00:00:02.590434,16,0.498024544820354,160,2,0.004648728242959818,75,28,COMPLETE
35,0.02420247159898281,2025-10-12 09:13:10.767593,2025-10-12 09:13:14.155095,0 days 00:00:03.387502,16,0.4382553849605286,64,2,0.0036273866667664158,75,28,COMPLETE
36,0.08471477719453666,2025-10-12 09:13:14.155995,2025-10-12 09:13:15.767249,0 days 00:00:01.611254,16,0.4136892258993683,64,2,0.004479844986471647,60,7,PRUNED
37,0.05048228701686158,2025-10-12 09:13:15.767993,2025-10-12 09:13:23.005433,0 days 00:00:07.237440,16,0.3675569409448796,128,2,0.0027800915613722687,75,5,PRUNED
38,0.03654365986585617,2025-10-12 09:13:23.006209,2025-10-12 09:13:24.480003,0 days 00:00:01.473794,16,0.4918686610126305,160,1,0.003540100130522136,75,28,PRUNED
39,0.026448675120870273,2025-10-12 09:13:24.480887,2025-10-12 09:13:27.678891,0 days 00:00:03.198004,16,0.48826269671774153,96,2,0.004595779332118216,90,28,COMPLETE
40,0.0882702676149515,2025-10-12 09:13:27.679806,2025-10-12 09:13:29.471844,0 days 00:00:01.792038,16,0.3322347798142081,160,3,0.00417401384607046,75,10,PRUNED
41,0.026889910611013573,2025-10-12 09:13:29.472653,2025-10-12 09:13:32.729872,0 days 00:00:03.257219,16,0.4250317387341591,96,2,0.0035441760997206614,90,28,COMPLETE
42,0.030273999087512493,2025-10-12 09:13:32.730751,2025-10-12 09:13:35.371645,0 days 00:00:02.640894,16,0.4055860243824818,192,3,0.002706841955886276,45,28,COMPLETE
43,0.042135439813137054,2025-10-12 09:13:35.372552,2025-10-12 09:13:36.749233,0 days 00:00:01.376681,128,0.48664435501671177,64,2,0.004136034081722915,90,28,PRUNED
44,0.024725088849663734,2025-10-12 09:13:36.750241,2025-10-12 09:13:38.462047,0 days 00:00:01.711806,32,0.4645298261275457,192,2,0.0036440665196725394,75,28,PRUNED
45,0.08884653449058533,2025-10-12 09:13:38.464045,2025-10-12 09:13:40.311506,0 days 00:00:01.847461,128,0.4913012178903872,160,2,0.0024658482859487175,75,7,PRUNED
46,0.020557710900902748,2025-10-12 09:13:40.312323,2025-10-12 09:13:43.097698,0 days 00:00:02.785375,16,0.3344945827574587,64,2,0.004540585966746194,75,28,COMPLETE
47,0.03496358171105385,2025-10-12 09:13:43.098773,2025-10-12 09:13:44.400587,0 days 00:00:01.301814,64,0.32313318944171043,64,2,0.0035849024402754685,75,28,PRUNED
48,0.020969793821374576,2025-10-12 09:13:44.401324,2025-10-12 09:13:47.568596,0 days 00:00:03.167272,16,0.35702010442608045,64,2,0.00340789036033247,75,28,COMPLETE
49,0.08714730120622195,2025-10-12 09:13:47.569501,2025-10-12 09:13:49.380298,0 days 00:00:01.810797,16,0.4903519682099581,160,3,0.0030672260895481334,75,7,PRUNED
50,0.031855229288339615,2025-10-12 09:13:49.381057,2025-10-12 09:13:50.893218,0 days 00:00:01.512161,48,0.03206136394667813,64,3,0.0037594779454014934,45,21,PRUNED
51,0.05552579462528229,2025-10-12 09:13:50.894593,2025-10-12 09:13:52.787842,0 days 00:00:01.893249,16,0.3240739682048819,64,2,0.0010191152412074634,75,28,PRUNED
52,0.0554085411131382,2025-10-12 09:13:52.789012,2025-10-12 09:13:54.327012,0 days 00:00:01.538000,128,0.2855167151618587,64,2,0.0036627786854355935,75,14,PRUNED
53,0.03260790186879389,2025-10-12 09:13:54.327722,2025-10-12 09:13:55.835624,0 days 00:00:01.507902,16,0.3363453585369238,64,2,0.004901926603367865,75,21,PRUNED
54,0.030867687581727903,2025-10-12 09:13:55.836367,2025-10-12 09:13:58.982464,0 days 00:00:03.146097,16,0.46635516119177145,128,3,0.0032048340383250403,75,28,COMPLETE
55,0.03281547470639149,2025-10-12 09:13:58.983323,2025-10-12 09:14:01.841494,0 days 00:00:02.858171,16,0.44123164093399936,160,3,0.0031096893754343716,60,28,COMPLETE
56,0.012824809178709984,2025-10-12 09:14:01.842389,2025-10-12 09:14:03.715520,0 days 00:00:01.873131,16,0.42387742807880174,64,2,0.002858559853843278,75,28,PRUNED
57,0.04104655608534813,2025-10-12 09:14:03.716386,2025-10-12 09:14:05.451833,0 days 00:00:01.735447,96,0.22670151374474523,96,3,0.004540336043869335,45,21,PRUNED
58,0.03955372329801321,2025-10-12 09:14:05.453220,2025-10-12 09:14:08.709994,0 days 00:00:03.256774,16,0.43894496825437795,160,3,0.004988950737957292,75,28,COMPLETE
59,0.07727057486772537,2025-10-12 09:14:08.710816,2025-10-12 09:14:10.057301,0 days 00:00:01.346485,48,0.09690065574961756,96,3,0.0013936762102833245,45,21,PRUNED
60,0.025809310066203277,2025-10-12 09:14:10.058018,2025-10-12 09:14:12.357905,0 days 00:00:02.299887,16,0.3002909474624986,64,2,0.003854831788740787,45,28,COMPLETE
61,0.021014320043226082,2025-10-12 09:14:12.358828,2025-10-12 09:14:14.853150,0 days 00:00:02.494322,16,0.2503506986875407,64,2,0.003794696402456332,45,28,COMPLETE
62,0.0861399695277214,2025-10-12 09:14:14.854025,2025-10-12 09:14:16.217353,0 days 00:00:01.363328,96,0.378724683343707,64,2,0.001792615615334651,75,10,PRUNED
63,0.02904514300947388,2025-10-12 09:14:16.218150,2025-10-12 09:14:20.332597,0 days 00:00:04.114447,16,0.21362195849031418,96,3,0.0026553585566775604,75,28,COMPLETE
64,0.032089668326079845,2025-10-12 09:14:20.333477,2025-10-12 09:14:22.866376,0 days 00:00:02.532899,16,0.09999895661522615,128,2,0.004287030843693561,90,28,COMPLETE
65,0.05596783384680748,2025-10-12 09:14:22.867185,2025-10-12 09:14:24.215089,0 days 00:00:01.347904,64,0.09619970956408423,96,3,0.0036217284152575626,45,21,PRUNED
66,0.04939167574048042,2025-10-12 09:14:24.216051,2025-10-12 09:14:25.585925,0 days 00:00:01.369874,96,0.3610612363098165,160,2,0.004310661008889011,60,14,PRUNED
67,0.031338793389937454,2025-10-12 09:14:25.586658,2025-10-12 09:14:26.996489,0 days 00:00:01.409831,16,0.3264842790049505,160,2,0.002512322858160842,30,21,PRUNED
68,0.029967190697789192,2025-10-12 09:14:26.997293,2025-10-12 09:14:28.307577,0 days 00:00:01.310284,32,0.19776923375291644,64,2,0.002699193433970564,45,28,PRUNED
69,0.0692434161901474,2025-10-12 09:14:28.308345,2025-10-12 09:14:29.702180,0 days 00:00:01.393835,96,0.3318539191804973,96,2,0.004291128804648048,75,28,PRUNED
70,0.03605954721570015,2025-10-12 09:14:29.703129,2025-10-12 09:14:31.409731,0 days 00:00:01.706602,16,0.2779896612545997,64,1,0.004243771614763653,30,28,PRUNED
71,0.06181768929006673,2025-10-12 09:14:31.411206,2025-10-12 09:14:38.720492,0 days 00:00:07.309286,16,0.3602535610370948,64,2,0.0028570089801995486,45,5,PRUNED
72,0.014766333624720573,2025-10-12 09:14:38.721291,2025-10-12 09:14:40.156057,0 days 00:00:01.434766,16,0.31933138376541265,160,2,0.003712393123346419,45,28,PRUNED
73,0.024210891441295023,2025-10-12 09:14:40.156807,2025-10-12 09:14:41.643063,0 days 00:00:01.486256,16,0.18440994719753478,64,2,0.004940708048948032,45,14,PRUNED
74,0.03564134240150452,2025-10-12 09:14:41.643834,2025-10-12 09:14:43.103244,0 days 00:00:01.459410,48,0.26673611715108536,96,3,0.002548197937891208,45,14,PRUNED
75,0.020779447630047798,2025-10-12 09:14:43.104146,2025-10-12 09:14:44.907076,0 days 00:00:01.802930,16,0.30228399255350646,64,2,0.002269136489705136,45,28,PRUNED
76,0.07198480917857243,2025-10-12 09:14:44.909040,2025-10-12 09:14:46.765427,0 days 00:00:01.856387,16,0.24946236137906558,64,2,0.0023801834480924847,90,10,PRUNED
77,0.0287373101649185,2025-10-12 09:14:46.766161,2025-10-12 09:14:49.181909,0 days 00:00:02.415748,16,0.40708825450141095,64,3,0.0033611455253278826,30,28,COMPLETE
78,0.13730381429195404,2025-10-12 09:14:49.182788,2025-10-12 09:14:50.640380,0 days 00:00:01.457592,128,0.2215958607590575,64,2,0.0047848867175710125,45,10,PRUNED
79,0.0181218720972538,2025-10-12 09:14:50.641125,2025-10-12 09:14:52.223086,0 days 00:00:01.581961,16,0.2553470909540922,64,2,0.004607046466881213,75,28,PRUNED
80,0.0516023114323616,2025-10-12 09:14:52.223805,2025-10-12 09:14:53.577085,0 days 00:00:01.353280,128,0.30409811661019115,160,2,0.004986525004433451,75,28,PRUNED
81,0.039640518908317275,2025-10-12 09:14:53.577846,2025-10-12 09:14:55.374346,0 days 00:00:01.796500,16,0.4230751852311525,96,3,0.004882358414122914,90,7,PRUNED
82,0.07051406858059076,2025-10-12 09:14:55.375104,2025-10-12 09:14:57.275162,0 days 00:00:01.900058,16,0.4734951555945918,96,1,0.002303242393446474,90,10,PRUNED
83,0.055990904569625854,2025-10-12 09:14:57.276060,2025-10-12 09:14:58.894398,0 days 00:00:01.618338,128,0.45403582839249945,96,2,0.003621426948750949,45,28,PRUNED
84,0.024751076474785805,2025-10-12 09:14:58.895165,2025-10-12 09:15:00.890816,0 days 00:00:01.995651,48,0.04795155391535467,96,3,0.004508747226114058,45,28,COMPLETE
85,0.060718492362178675,2025-10-12 09:15:00.891686,2025-10-12 09:15:09.058805,0 days 00:00:08.167119,16,0.1420869334103807,96,3,0.004934181129029621,45,5,PRUNED
86,0.03994656354188919,2025-10-12 09:15:09.059640,2025-10-12 09:15:10.729007,0 days 00:00:01.669367,48,0.08532755425093697,96,2,0.0033526784504932525,45,28,PRUNED
87,0.042117073088884356,2025-10-12 09:15:10.730330,2025-10-12 09:15:13.794188,0 days 00:00:03.063858,16,0.25300606015397303,192,2,0.0023209473569933267,45,7,PRUNED
88,0.12346214928537182,2025-10-12 09:15:13.795141,2025-10-12 09:15:23.732023,0 days 00:00:09.936882,32,0.4514830150654097,160,1,0.004997616739276507,75,5,PRUNED
89,0.04119348153471947,2025-10-12 09:15:23.732867,2025-10-12 09:15:25.372114,0 days 00:00:01.639247,64,0.48428145053004396,160,2,0.0034814162336151847,75,28,PRUNED
90,0.0323619544506073,2025-10-12 09:15:25.372828,2025-10-12 09:15:26.754209,0 days 00:00:01.381381,48,0.37103234299699783,64,2,0.003646394940319153,60,28,PRUNED
91,0.06970817495544418,2025-10-12 09:15:26.755022,2025-10-12 09:15:31.443928,0 days 00:00:04.688906,48,0.48259168007171616,64,2,0.003818470627010836,75,5,PRUNED
92,0.023808341473340988,2025-10-12 09:15:31.444752,2025-10-12 09:15:32.754758,0 days 00:00:01.310006,48,0.006012989929200498,96,3,0.0040949927924872976,45,28,PRUNED
93,0.029321443910400074,2025-10-12 09:15:32.756249,2025-10-12 09:15:35.086467,0 days 00:00:02.330218,32,0.3908485317761978,64,3,0.004987362674353127,75,28,COMPLETE
94,0.042251259088516235,2025-10-12 09:15:35.089396,2025-10-12 09:15:36.930631,0 days 00:00:01.841235,32,0.05792869748763248,160,3,0.003135037148812126,45,21,PRUNED
95,0.04642789876636337,2025-10-12 09:15:36.933838,2025-10-12 09:15:38.729304,0 days 00:00:01.795466,16,0.4840436487065681,160,2,0.0024833492966040323,75,21,PRUNED
96,0.041511589955342446,2025-10-12 09:15:38.730053,2025-10-12 09:15:40.442646,0 days 00:00:01.712593,16,0.4176284119513468,192,3,0.0027622972285044154,75,14,PRUNED
97,0.039835236966609955,2025-10-12 09:15:40.443387,2025-10-12 09:15:41.811148,0 days 00:00:01.367761,48,0.023355484903534965,96,3,0.0040985010417646205,75,21,PRUNED
98,0.05432318150997162,2025-10-12 09:15:41.811875,2025-10-12 09:15:43.139495,0 days 00:00:01.327620,32,0.3612311982194619,128,2,0.003381261517624171,90,28,PRUNED
99,0.13133159279823303,2025-10-12 09:15:43.140299,2025-10-12 09:15:44.545435,0 days 00:00:01.405136,48,0.005278818100678394,96,3,0.0025237415141691278,30,7,PRUNED
