number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
49,0.40256619356314666,2025-10-12 10:15:15.023350,2025-10-12 10:15:25.213341,0 days 00:00:10.189991,48,0.31790414833965364,64,2,0.0037226258046658936,75,5,PRUNED
50,1.6757868528366089,2025-10-12 10:15:25.214123,2025-10-12 10:15:26.559246,0 days 00:00:01.345123,128,0.30738668227239996,64,3,0.004728923876429308,75,7,PRUNED
51,1.5169832706451416,2025-10-12 10:15:26.559998,2025-10-12 10:15:27.832863,0 days 00:00:01.272865,64,0.09876540926358869,192,3,0.002205986136471943,30,14,PRUNED
52,0.35935805548646327,2025-10-12 10:15:27.833668,2025-10-12 10:16:02.532171,0 days 00:00:34.698503,16,0.0827906416330773,192,3,0.003119633981115475,75,5,COMPLETE
53,0.42161389839382135,2025-10-12 10:16:02.533407,2025-10-12 10:16:22.063687,0 days 00:00:19.530280,16,0.08673975629442982,192,3,0.0048873257369344844,75,5,PRUNED
54,0.4557370035087361,2025-10-12 10:16:22.064493,2025-10-12 10:16:28.859964,0 days 00:00:06.795471,32,0.12770545437643566,64,3,0.0049573598389411255,75,5,PRUNED
55,0.35916446638552446,2025-10-12 10:16:28.860763,2025-10-12 10:16:58.338669,0 days 00:00:29.477906,16,0.0054375716832571475,128,3,0.0009006547444537098,75,5,COMPLETE
56,0.36581284876165404,2025-10-12 10:16:58.339695,2025-10-12 10:17:29.985518,0 days 00:00:31.645823,16,0.08390617203155057,128,3,0.00030649798272730695,75,5,COMPLETE
57,1.3863710806919978,2025-10-12 10:17:29.987076,2025-10-12 10:17:32.054620,0 days 00:00:02.067544,16,0.014136799206809395,128,2,0.0008627582131145405,75,10,PRUNED
58,1.1699650287628174,2025-10-12 10:17:32.055391,2025-10-12 10:17:33.515404,0 days 00:00:01.460013,32,0.035020265299439135,128,3,0.002560876499013522,75,10,PRUNED
59,1.6412588357925415,2025-10-12 10:17:33.516166,2025-10-12 10:17:35.015038,0 days 00:00:01.498872,48,0.03568302661021147,192,3,0.0013360576181662615,75,7,PRUNED
60,0.3716630338037059,2025-10-12 10:17:35.015769,2025-10-12 10:17:52.540810,0 days 00:00:17.525041,32,0.014083396967838934,128,3,0.004252497812481059,30,5,COMPLETE
61,0.43944026617799903,2025-10-12 10:17:52.541961,2025-10-12 10:18:02.420113,0 days 00:00:09.878152,48,0.1804042095759068,64,3,0.0045805391308658865,30,5,PRUNED
62,0.3629557264777554,2025-10-12 10:18:02.420860,2025-10-12 10:18:34.362652,0 days 00:00:31.941792,16,0.057524373295033224,96,3,0.0010881557306632737,75,5,COMPLETE
63,1.2429583072662354,2025-10-12 10:18:34.363887,2025-10-12 10:18:36.181667,0 days 00:00:01.817780,48,0.2835779016674762,64,3,0.0027739301372371474,75,14,PRUNED
64,1.1728846660027137,2025-10-12 10:18:36.182889,2025-10-12 10:18:38.131154,0 days 00:00:01.948265,16,0.03343312702146906,128,3,0.002628243528633582,75,7,PRUNED
65,0.8988843560218811,2025-10-12 10:18:38.132166,2025-10-12 10:18:39.553991,0 days 00:00:01.421825,48,0.05275663551614565,128,3,0.0007155760495373161,75,21,PRUNED
66,0.362698048195544,2025-10-12 10:18:39.554682,2025-10-12 10:19:09.393415,0 days 00:00:29.838733,16,0.06513013943237311,192,3,0.0008049067432755227,90,5,COMPLETE
67,0.3598496592732919,2025-10-12 10:19:09.394573,2025-10-12 10:19:38.723200,0 days 00:00:29.328627,16,0.06285649035062177,128,3,0.0011225380109443602,75,5,COMPLETE
68,0.35442007443345064,2025-10-12 10:19:38.725654,2025-10-12 10:20:10.723552,0 days 00:00:31.997898,16,0.04973495556778355,128,3,0.0015844875463166918,75,5,COMPLETE
69,0.3748484348582886,2025-10-12 10:20:10.724733,2025-10-12 10:20:25.741547,0 days 00:00:15.016814,64,0.02905001980856695,128,3,0.001039200472629136,75,5,COMPLETE
70,0.7668950014254626,2025-10-12 10:20:25.742704,2025-10-12 10:20:27.383695,0 days 00:00:01.640991,16,0.27462300664880895,128,3,0.0011260662646144402,75,21,PRUNED
71,1.599146704924734,2025-10-12 10:20:27.384438,2025-10-12 10:20:28.824251,0 days 00:00:01.439813,16,0.023437919174266644,128,3,0.0009737552641784758,30,14,PRUNED
72,0.9299935571411077,2025-10-12 10:20:28.824983,2025-10-12 10:20:30.370002,0 days 00:00:01.545019,16,0.03778475861250279,160,3,0.0014265927646140875,45,21,PRUNED
73,0.3614298392987818,2025-10-12 10:20:30.370747,2025-10-12 10:20:54.735486,0 days 00:00:24.364739,16,0.11074913403643477,128,2,0.0012503796600472452,75,5,COMPLETE
74,0.3779068619559107,2025-10-12 10:20:54.736673,2025-10-12 10:21:19.003771,0 days 00:00:24.267098,16,0.08073314857687065,128,3,0.0015008121915001547,75,5,PRUNED
75,1.2765026275928204,2025-10-12 10:21:19.004590,2025-10-12 10:21:20.595561,0 days 00:00:01.590971,16,0.1690397175030261,128,2,0.0009170908777406575,45,7,PRUNED
76,0.36003278074141637,2025-10-12 10:21:20.596548,2025-10-12 10:21:50.857668,0 days 00:00:30.261120,16,0.043559664462451374,128,3,0.00084538684047112,60,5,COMPLETE
77,0.3880325433193059,2025-10-12 10:21:50.860047,2025-10-12 10:22:07.415260,0 days 00:00:16.555213,16,0.002841985186905767,128,2,0.0008690219886765392,60,5,PRUNED
78,1.2293261289596558,2025-10-12 10:22:07.416028,2025-10-12 10:22:09.087680,0 days 00:00:01.671652,16,0.08776050696683273,64,3,0.0014850225129252174,75,14,PRUNED
