number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
34,0.4273076967816338,2025-10-12 09:56:20.209879,2025-10-12 09:56:35.646247,0 days 00:00:15.436368,48,0.005870862448432081,160,2,0.00021895959964854055,90,5,COMPLETE
35,0.32327367778585736,2025-10-12 09:56:35.647340,2025-10-12 09:56:41.279941,0 days 00:00:05.632601,64,0.37970602134988013,96,1,0.00013469904527783173,75,5,PRUNED
36,0.42637993912563826,2025-10-12 09:56:41.280933,2025-10-12 09:56:54.388045,0 days 00:00:13.107112,32,0.10645688676659197,160,2,0.0021857396094454528,60,5,COMPLETE
37,0.42915549877791137,2025-10-12 09:56:54.389283,2025-10-12 09:57:06.476911,0 days 00:00:12.087628,32,0.10039015518581627,160,1,0.0016452931982304081,60,5,COMPLETE
38,0.430414237777557,2025-10-12 09:57:06.478555,2025-10-12 09:57:20.643326,0 days 00:00:14.164771,32,0.11894665529638578,160,3,0.0010843999639936642,60,5,COMPLETE
39,1.3380036354064941,2025-10-12 09:57:20.644353,2025-10-12 09:57:22.040670,0 days 00:00:01.396317,32,0.20457104701360204,192,2,0.0014588653324503567,60,7,PRUNED
40,1.4367414712905884,2025-10-12 09:57:22.043572,2025-10-12 09:57:23.382651,0 days 00:00:01.339079,128,0.056137729414163645,160,2,0.0012452648746783994,60,7,PRUNED
41,1.1911420822143555,2025-10-12 09:57:23.383346,2025-10-12 09:57:24.920792,0 days 00:00:01.537446,32,0.05384632650667616,160,2,0.0002398626205354794,90,21,PRUNED
42,0.432744379689302,2025-10-12 09:57:24.921500,2025-10-12 09:57:45.500940,0 days 00:00:20.579440,16,0.4164222054837158,96,1,0.00015153279232658318,90,5,COMPLETE
43,1.804502248764038,2025-10-12 09:57:45.503175,2025-10-12 09:57:47.052679,0 days 00:00:01.549504,32,0.006104852215219746,160,2,0.00047258980327597507,30,14,PRUNED
44,1.1161338090896606,2025-10-12 09:57:47.053562,2025-10-12 09:57:48.389321,0 days 00:00:01.335759,48,0.17057917786526505,160,2,0.0006015146515916699,60,21,PRUNED
45,0.4383626440516631,2025-10-12 09:57:48.390037,2025-10-12 09:57:56.618232,0 days 00:00:08.228195,96,0.05847969591738689,160,3,0.000882850267763484,30,5,COMPLETE
46,1.9306877851486206,2025-10-12 09:57:56.619553,2025-10-12 09:57:58.470607,0 days 00:00:01.851054,32,0.05909331506912633,160,2,0.003399740695101806,30,7,PRUNED
47,0.44198717254213876,2025-10-12 09:57:58.472168,2025-10-12 09:58:08.087797,0 days 00:00:09.615629,64,0.1514427180622817,160,2,0.0021298395784472607,60,5,COMPLETE
48,0.4339287551768816,2025-10-12 09:58:08.088992,2025-10-12 09:58:22.646087,0 days 00:00:14.557095,32,0.033310792017483146,96,2,0.0016977327870722322,60,5,COMPLETE
49,1.4805368185043335,2025-10-12 09:58:22.647712,2025-10-12 09:58:24.439873,0 days 00:00:01.792161,48,0.10629253852872228,128,2,0.002669437127849101,60,28,PRUNED
50,0.4347760945358264,2025-10-12 09:58:24.442021,2025-10-12 09:58:36.481179,0 days 00:00:12.039158,32,0.036280311505377465,160,2,0.00021744091188171695,45,5,COMPLETE
51,0.4335191463762517,2025-10-12 09:58:36.484044,2025-10-12 09:58:49.847366,0 days 00:00:13.363322,32,0.029391211418914858,192,2,0.0003159103924823963,90,5,COMPLETE
52,0.43059078287392655,2025-10-12 09:58:49.848890,2025-10-12 09:58:59.508332,0 days 00:00:09.659442,128,0.04037800283526502,64,2,0.00045383006429842705,75,5,COMPLETE
53,0.34517058154114155,2025-10-12 09:58:59.509366,2025-10-12 09:59:05.686687,0 days 00:00:06.177321,96,0.08248250803393027,128,2,0.00016579955084232835,90,5,PRUNED
54,0.42448528252488765,2025-10-12 09:59:05.687484,2025-10-12 09:59:15.382479,0 days 00:00:09.694995,96,0.13869197603877798,192,2,0.0003117318006034894,60,5,COMPLETE
55,0.42554948135368925,2025-10-12 09:59:15.383671,2025-10-12 09:59:24.945092,0 days 00:00:09.561421,96,0.12357926388334657,192,1,0.00037160818270698,60,5,COMPLETE
56,0.43226606483223134,2025-10-12 09:59:24.946207,2025-10-12 09:59:33.892166,0 days 00:00:08.945959,48,0.0029520377265306874,192,1,0.0009277407537956765,60,5,COMPLETE
57,0.3403700312145618,2025-10-12 09:59:33.893552,2025-10-12 09:59:37.936302,0 days 00:00:04.042750,96,0.15262235773519126,96,1,0.00015755617303228123,60,5,PRUNED
58,0.42398668230963893,2025-10-12 09:59:37.937075,2025-10-12 09:59:48.267438,0 days 00:00:10.330363,96,0.18394338276669994,192,2,0.00034179892974834037,60,5,COMPLETE
59,1.2762035131454468,2025-10-12 09:59:48.268578,2025-10-12 09:59:49.571590,0 days 00:00:01.303012,96,0.04261517901161843,192,1,0.0002866496513614803,60,7,PRUNED
60,1.5859829187393188,2025-10-12 09:59:49.572335,2025-10-12 09:59:50.941469,0 days 00:00:01.369134,96,0.2257766306843249,192,2,0.00036111339326721164,60,10,PRUNED
61,0.43329993533015027,2025-10-12 09:59:50.942228,2025-10-12 09:59:58.672269,0 days 00:00:07.730041,96,0.15387013253631932,192,1,0.001367801781600271,45,5,COMPLETE
62,0.4318954727811099,2025-10-12 09:59:58.673321,2025-10-12 10:00:11.508861,0 days 00:00:12.835540,64,0.1083063683113771,192,2,0.00029451164582751605,60,5,COMPLETE
63,1.7287423610687256,2025-10-12 10:00:11.510005,2025-10-12 10:00:12.824577,0 days 00:00:01.314572,96,0.12648293762370266,192,2,0.00014784571033155304,45,14,PRUNED
64,0.42664897174515826,2025-10-12 10:00:12.825308,2025-10-12 10:00:24.536865,0 days 00:00:11.711557,96,0.1700365935021437,192,2,0.0002457404901808869,60,5,COMPLETE
65,1.0537015199661255,2025-10-12 10:00:24.537872,2025-10-12 10:00:25.958783,0 days 00:00:01.420911,32,0.05447994731353469,128,2,0.0018652032035115591,60,21,PRUNED
66,0.42898177218457634,2025-10-12 10:00:25.959505,2025-10-12 10:00:38.088307,0 days 00:00:12.128802,96,0.1456296525069547,64,2,0.0005742578424986346,90,5,COMPLETE
67,1.3297218084335327,2025-10-12 10:00:38.089284,2025-10-12 10:00:39.445694,0 days 00:00:01.356410,96,0.06000431620359953,192,2,0.0006020795042170914,60,28,PRUNED
68,0.43415870523778793,2025-10-12 10:00:39.446448,2025-10-12 10:00:46.836344,0 days 00:00:07.389896,128,0.3098566051424893,192,2,0.0004134331672654338,30,5,COMPLETE
69,0.4249241100300156,2025-10-12 10:00:46.837688,2025-10-12 10:00:56.984962,0 days 00:00:10.147274,64,0.2148374076304972,160,2,0.0005411745233144672,90,5,COMPLETE
70,0.43027757927377114,2025-10-12 10:00:56.986060,2025-10-12 10:01:07.777794,0 days 00:00:10.791734,64,0.19489325116290113,96,1,0.0004115331315817152,90,5,COMPLETE
71,0.4249225896957045,2025-10-12 10:01:07.778918,2025-10-12 10:01:19.728344,0 days 00:00:11.949426,64,0.1906030685269583,160,2,0.0003281404215626936,90,5,COMPLETE
72,0.42880987822766364,2025-10-12 10:01:19.729515,2025-10-12 10:01:32.407390,0 days 00:00:12.677875,64,0.2468824408860715,160,2,0.00028989403537805645,90,5,COMPLETE
