number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
34,0.2760792374610901,2025-10-12 10:12:20.304926,2025-10-12 10:12:22.053122,0 days 00:00:01.748196,48,0.4987531561589095,160,2,0.004638677509981503,75,28,PRUNED
35,0.1202470421006805,2025-10-12 10:12:22.053909,2025-10-12 10:12:23.982431,0 days 00:00:01.928522,16,0.42000657663228336,96,3,0.0007884482596504691,30,14,PRUNED
36,0.3517090082168579,2025-10-12 10:12:23.983233,2025-10-12 10:12:25.792716,0 days 00:00:01.809483,48,0.36164872664355185,128,3,0.00043657328082049413,90,28,PRUNED
37,0.21325503289699554,2025-10-12 10:12:25.793566,2025-10-12 10:12:28.072130,0 days 00:00:02.278564,128,0.4055126414382802,96,3,0.002613406892878657,45,7,PRUNED
38,0.10777387768030167,2025-10-12 10:12:28.073352,2025-10-12 10:12:30.212906,0 days 00:00:02.139554,48,0.1701522155762736,192,3,0.0018534632241594836,75,21,PRUNED
39,0.6463074684143066,2025-10-12 10:12:30.213700,2025-10-12 10:12:31.860196,0 days 00:00:01.646496,96,0.4938706652169984,64,3,0.0004852024911173691,30,28,PRUNED
40,0.03684472292661667,2025-10-12 10:12:31.860957,2025-10-12 10:12:33.646688,0 days 00:00:01.785731,64,0.48239261865172467,96,2,0.004728391256991061,45,28,PRUNED
41,0.027889978761474293,2025-10-12 10:12:33.647466,2025-10-12 10:12:36.417393,0 days 00:00:02.769927,96,0.2511713963146992,96,3,0.004499795977300585,45,28,COMPLETE
42,0.06457287073135376,2025-10-12 10:12:36.418281,2025-10-12 10:12:38.105342,0 days 00:00:01.687061,32,0.31846473156297733,96,3,0.001865850575829623,30,28,PRUNED
43,0.1332871913909912,2025-10-12 10:12:38.106116,2025-10-12 10:12:39.883509,0 days 00:00:01.777393,96,0.4933459589599067,160,2,0.0015842085570269442,45,28,PRUNED
44,0.08754773437976837,2025-10-12 10:12:39.884559,2025-10-12 10:12:41.968342,0 days 00:00:02.083783,96,0.2385656997477793,128,2,0.004558160399386881,30,28,PRUNED
45,0.027617767453193665,2025-10-12 10:12:41.970026,2025-10-12 10:12:45.337355,0 days 00:00:03.367329,128,0.4814538721675843,96,3,0.00447829739478118,90,28,COMPLETE
46,0.036139367148280144,2025-10-12 10:12:45.338265,2025-10-12 10:12:47.947180,0 days 00:00:02.608915,48,0.1623212745992229,96,3,0.0046456199550167655,45,28,COMPLETE
47,0.1750534325838089,2025-10-12 10:12:47.948066,2025-10-12 10:12:49.827094,0 days 00:00:01.879028,128,0.4501866908256684,96,3,0.0020059129979593526,90,14,PRUNED
48,0.11401576548814774,2025-10-12 10:12:49.827894,2025-10-12 10:12:51.621030,0 days 00:00:01.793136,128,0.45693623495334895,192,3,0.003622992695220284,90,21,PRUNED
49,0.0361592099070549,2025-10-12 10:12:51.621921,2025-10-12 10:12:55.755297,0 days 00:00:04.133376,128,0.42487258635517655,96,3,0.0037160839705099643,90,28,COMPLETE
50,0.11994808167219162,2025-10-12 10:12:55.756558,2025-10-12 10:12:57.581280,0 days 00:00:01.824722,48,0.0320613639466781,64,3,0.0037594779454014934,45,21,PRUNED
51,0.13851545751094818,2025-10-12 10:12:57.582168,2025-10-12 10:12:59.394474,0 days 00:00:01.812306,96,0.14067773178683307,160,2,0.004589054006263015,45,10,PRUNED
52,0.14814119040966034,2025-10-12 10:12:59.395310,2025-10-12 10:13:01.238746,0 days 00:00:01.843436,48,0.07388601661237203,96,3,0.002331747608178353,90,21,PRUNED
53,0.1416850851641761,2025-10-12 10:13:01.239457,2025-10-12 10:13:03.409026,0 days 00:00:02.169569,16,0.45970319727896947,96,3,0.003093937475939868,60,10,PRUNED
54,0.07836316525936127,2025-10-12 10:13:03.409775,2025-10-12 10:13:05.116217,0 days 00:00:01.706442,96,0.4748282982153225,96,3,0.0018556062622311295,45,28,PRUNED
55,0.3162883005687425,2025-10-12 10:13:05.117031,2025-10-12 10:13:14.645030,0 days 00:00:09.527999,16,0.27929522688736463,128,2,0.0012881732779737452,30,5,PRUNED
56,0.15166619420051575,2025-10-12 10:13:14.646147,2025-10-12 10:13:16.393571,0 days 00:00:01.747424,32,0.3350990458984511,128,3,0.0008048895734993108,30,10,PRUNED
57,0.18383198535000836,2025-10-12 10:13:16.394279,2025-10-12 10:13:18.640577,0 days 00:00:02.246298,16,0.4390852410653991,128,3,0.0007602457426828561,90,10,PRUNED
58,0.12281753122806549,2025-10-12 10:13:18.641343,2025-10-12 10:13:20.720911,0 days 00:00:02.079568,96,0.48703863355959354,64,3,0.003003641646685413,45,10,PRUNED
59,0.12565039098262787,2025-10-12 10:13:20.723509,2025-10-12 10:13:22.956648,0 days 00:00:02.233139,64,0.2709131582681602,192,3,0.0014995823665962791,45,28,PRUNED
