number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
51,0.05302471740639061,2025-10-14 01:37:36.173736,2025-10-14 01:38:37.069702,0 days 00:01:00.895966,64,0.19507180742358893,192,2,0.00022845010267924564,90,14,COMPLETE
52,0.058078285019148274,2025-10-14 01:38:37.070728,2025-10-14 01:39:01.367294,0 days 00:00:24.296566,64,0.17011367438346364,96,2,0.00010763195419315797,75,14,PRUNED
53,0.05615864974632532,2025-10-14 01:39:01.369831,2025-10-14 01:39:44.805373,0 days 00:00:43.435542,64,0.18000338990235806,192,2,0.0010110408999877349,90,14,COMPLETE
54,0.0635366693510007,2025-10-14 01:39:44.806299,2025-10-14 01:40:23.652126,0 days 00:00:38.845827,64,0.11855874672879488,192,2,0.0006049501666299045,75,14,COMPLETE
55,0.0675515499091101,2025-10-14 01:40:23.653086,2025-10-14 01:41:01.210850,0 days 00:00:37.557764,128,0.19941605687791025,128,2,0.00012172761990565614,90,5,COMPLETE
56,0.05966111385193959,2025-10-14 01:41:01.211850,2025-10-14 01:41:31.652775,0 days 00:00:30.440925,64,0.18589924003085054,96,2,0.0011463901791784606,60,14,COMPLETE
57,0.05862513496933593,2025-10-14 01:41:31.653776,2025-10-14 01:42:11.601576,0 days 00:00:39.947800,64,0.21627027523010023,192,1,0.0010063111695116714,90,14,COMPLETE
58,0.06084985387624806,2025-10-14 01:42:11.602531,2025-10-14 01:43:01.477088,0 days 00:00:49.874557,64,0.2712894887474663,192,3,0.0009409523337141734,90,14,COMPLETE
59,0.05469123043928172,2025-10-14 01:43:01.478033,2025-10-14 01:44:02.612201,0 days 00:01:01.134168,64,0.32304383438404627,192,2,0.00016258233807739768,90,14,COMPLETE
60,0.05863204982831754,2025-10-14 01:44:02.613261,2025-10-14 01:44:47.125210,0 days 00:00:44.511949,64,0.36072671927733385,192,2,0.0002025514373672181,90,14,COMPLETE
61,0.08029786038277528,2025-10-14 01:44:47.126149,2025-10-14 01:45:09.045910,0 days 00:00:21.919761,64,0.26540978013975275,160,2,0.0003008437702481062,45,10,PRUNED
62,0.0589684134262865,2025-10-14 01:45:09.046665,2025-10-14 01:45:59.205892,0 days 00:00:50.159227,128,0.16479252173782416,192,2,0.000180186396118589,90,14,COMPLETE
63,0.06649875392959546,2025-10-14 01:45:59.206832,2025-10-14 01:46:30.587586,0 days 00:00:31.380754,64,0.4781286248653862,160,2,0.0005477616925621471,60,10,COMPLETE
