number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
29,0.651831507181921,2025-10-12 09:40:53.326297,2025-10-12 09:40:58.429838,0 days 00:00:05.103541,64,0.15783957202954937,128,3,0.0009797547844518759,45,5,PRUNED
30,0.6433730816640774,2025-10-12 09:40:58.430616,2025-10-12 09:41:02.020287,0 days 00:00:03.589671,128,0.03451966187739805,64,1,0.0020920231179166566,30,5,PRUNED
31,0.6457781791687012,2025-10-12 09:41:02.021234,2025-10-12 09:41:09.430364,0 days 00:00:07.409130,32,0.1420816634406774,96,3,0.000678970506993179,60,5,PRUNED
32,1.7589693069458008,2025-10-12 09:41:09.431030,2025-10-12 09:41:10.680823,0 days 00:00:01.249793,48,0.12898670066928136,96,1,0.00391771335385101,30,10,PRUNED
33,0.5986556100050459,2025-10-12 09:41:10.681554,2025-10-12 09:41:24.144188,0 days 00:00:13.462634,32,0.02039342942304576,192,2,0.0005918233988079613,30,5,COMPLETE
34,0.6166469752222378,2025-10-12 09:41:24.145181,2025-10-12 09:41:33.717820,0 days 00:00:09.572639,64,0.016779836907227657,160,2,0.001095024416137673,30,5,COMPLETE
35,0.6074965837895009,2025-10-12 09:41:33.718893,2025-10-12 09:41:44.961571,0 days 00:00:11.242678,32,0.05061819021814241,96,1,0.0017779984180657678,30,5,COMPLETE
36,1.6155221462249756,2025-10-12 09:41:44.962524,2025-10-12 09:41:46.257480,0 days 00:00:01.294956,32,0.0748761795937585,192,2,0.000540930330319646,30,7,PRUNED
37,0.6056705422860674,2025-10-12 09:41:46.258233,2025-10-12 09:42:01.665476,0 days 00:00:15.407243,32,0.03669940886662433,192,2,0.0006095546537001033,75,5,COMPLETE
38,0.9915167093276978,2025-10-12 09:42:01.666582,2025-10-12 09:42:02.962197,0 days 00:00:01.295615,32,0.16034895898120968,96,3,0.0047793327965432895,60,28,PRUNED
39,0.6221753665199404,2025-10-12 09:42:02.962875,2025-10-12 09:42:13.423775,0 days 00:00:10.460900,48,0.07547259275567081,96,2,0.0038176720504763937,60,5,COMPLETE
40,0.6073228669797204,2025-10-12 09:42:13.424910,2025-10-12 09:42:23.573142,0 days 00:00:10.148232,64,0.08132651174872381,192,1,0.0003996284710123135,30,5,COMPLETE
41,0.6224590169951397,2025-10-12 09:42:23.574242,2025-10-12 09:42:43.236680,0 days 00:00:19.662438,16,0.04638460848722599,64,3,0.00041747063801986364,30,5,COMPLETE
42,0.9661248046578024,2025-10-12 09:42:43.237836,2025-10-12 09:42:45.642730,0 days 00:00:02.404894,16,0.0774200694207394,96,3,0.0015697213696796437,60,14,COMPLETE
43,0.9425064921379089,2025-10-12 09:42:45.643601,2025-10-12 09:42:48.002117,0 days 00:00:02.358516,32,0.018200771362562887,96,3,0.001042720769542216,30,14,COMPLETE
44,1.5058794938600981,2025-10-12 09:42:48.003101,2025-10-12 09:42:49.683217,0 days 00:00:01.680116,16,0.020773613912546347,192,2,0.0006787122831972788,30,10,PRUNED
45,0.587520928206311,2025-10-12 09:42:49.683932,2025-10-12 09:43:00.758688,0 days 00:00:11.074756,128,0.2567787741068675,160,3,0.0009183703220430803,60,5,COMPLETE
46,1.535132884979248,2025-10-12 09:43:00.761045,2025-10-12 09:43:02.328857,0 days 00:00:01.567812,128,0.18586532090973593,160,3,0.0017529562675946539,30,7,PRUNED
47,0.6565000179435024,2025-10-12 09:43:02.329600,2025-10-12 09:43:06.764783,0 days 00:00:04.435183,128,0.2925970609513925,160,3,0.0009858979404513914,60,5,PRUNED
48,0.5961101095283621,2025-10-12 09:43:06.765558,2025-10-12 09:43:20.504467,0 days 00:00:13.738909,32,0.05703675211383233,128,2,0.0009306572861721661,30,5,COMPLETE
49,0.6030676060515004,2025-10-12 09:43:20.505460,2025-10-12 09:43:33.730060,0 days 00:00:13.224600,48,0.23424563168947035,64,3,0.001124748733416191,75,5,COMPLETE
50,0.6084961215488729,2025-10-12 09:43:33.731142,2025-10-12 09:43:47.042589,0 days 00:00:13.311447,32,0.013408188543961915,64,2,0.0007491999439244472,30,5,COMPLETE
51,0.593838988025097,2025-10-12 09:43:47.043536,2025-10-12 09:44:00.634648,0 days 00:00:13.591112,32,0.06203333337555016,128,2,0.0012924100340531515,60,5,COMPLETE
52,1.5829699039459229,2025-10-12 09:44:00.635627,2025-10-12 09:44:01.948756,0 days 00:00:01.313129,48,0.042791867853967505,96,1,0.001376738186906435,90,14,PRUNED
53,0.5985588901717387,2025-10-12 09:44:01.949521,2025-10-12 09:44:13.827983,0 days 00:00:11.878462,32,0.11704871027097245,128,1,0.000729753142486014,60,5,COMPLETE
54,1.55573308467865,2025-10-12 09:44:13.829084,2025-10-12 09:44:15.220243,0 days 00:00:01.391159,32,0.06929461629679123,128,1,0.0004388643062811279,60,14,PRUNED
55,0.5856323375854793,2025-10-12 09:44:15.220995,2025-10-12 09:44:30.642137,0 days 00:00:15.421142,32,0.11288276020252991,128,2,0.0007980720186358345,90,5,COMPLETE
56,1.705996036529541,2025-10-12 09:44:30.643511,2025-10-12 09:44:32.413720,0 days 00:00:01.770209,64,0.16448294682118167,128,2,0.0009708802656690981,90,7,PRUNED
57,0.5986352099890179,2025-10-12 09:44:32.414786,2025-10-12 09:44:50.472882,0 days 00:00:18.058096,32,0.11854834605415883,128,2,0.000370895162812613,90,5,COMPLETE
58,0.6062467953063404,2025-10-12 09:44:50.474031,2025-10-12 09:44:59.944165,0 days 00:00:09.470134,96,0.09435760547586422,128,2,0.001376296561767147,60,5,COMPLETE
59,0.6024365205322263,2025-10-12 09:44:59.945345,2025-10-12 09:45:18.762507,0 days 00:00:18.817162,16,0.070809565558961,128,2,0.0004592571770571403,30,5,COMPLETE
60,0.6149664893161931,2025-10-12 09:45:18.763627,2025-10-12 09:45:31.412191,0 days 00:00:12.648564,32,0.0018539169986529422,128,3,0.0009298159940821432,30,5,COMPLETE
61,0.603559566628891,2025-10-12 09:45:31.413452,2025-10-12 09:45:43.910124,0 days 00:00:12.496672,32,0.1149664667530014,160,1,0.0006645044511496529,60,5,COMPLETE
62,0.5961841179927428,2025-10-12 09:45:43.911302,2025-10-12 09:45:59.284044,0 days 00:00:15.372742,48,0.16408743263455444,160,2,0.0005446897154413785,90,5,COMPLETE
63,0.6108457770736506,2025-10-12 09:45:59.285164,2025-10-12 09:46:22.766170,0 days 00:00:23.481006,16,0.07475430213462111,160,2,0.0003537650462821102,90,5,COMPLETE
64,0.6092144644241976,2025-10-12 09:46:22.767359,2025-10-12 09:46:36.994089,0 days 00:00:14.226730,48,0.21297386778371072,160,3,0.00024301991479543921,90,5,COMPLETE
